Test Time(ms),Current (A),Inlet Temp,Outlet Temp,Thermocouple Temp,Average Tab Temp,Test Time (s)
7714110,14.0157,26.6093566,28.155364,26.8411,27.3823603,5341.48
7715110,14.0157,26.7331064,28.2076786,26.8274,27.4703925,5342.48
7716110,14.0156,26.6249859,28.1036848,26.8176,27.36433535,5343.48
7717110,14.0156,26.5894453,28.1460448,26.8375,27.36774505,5344.48
7718110,14.0157,26.5429856,28.2832912,26.8283,27.4131384,5345.48
7719110,14.0157,26.5945837,28.1858632,26.8472,27.39022345,5346.48
7720110,14.0157,26.5087296,28.2117028,26.8241,27.3602162,5347.48
7721110,14.0157,26.5558316,28.1026258,26.8172,27.3292287,5348.48
7722110,14.0157,26.498881,28.0193884,26.7955,27.2591347,5349.48
7723110,14.0158,26.5511214,28.1327014,26.8592,27.3419114,5350.48
7724110,14.0157,26.4725467,28.080175,26.8307,27.27636085,5351.48
7725110,14.0156,26.6159937,28.1970886,26.7391,27.40654115,5352.48
7726110,14.0157,26.5763852,28.1746378,26.8137,27.3755115,5353.48
7727110,14.0158,26.4027501,28.2333064,26.8188,27.31802825,5354.48
7728110,14.0157,26.4963118,28.1485864,26.7666,27.3224491,5355.48
7729110,14.0157,26.6603124,28.0952128,26.8322,27.3777626,5356.48
7730110,14.0157,26.3997527,27.941446,26.7653,27.17059935,5357.48
7731110,14.0157,26.5813095,28.0947892,26.8428,27.33804935,5358.48
7732110,14.0158,26.3749171,28.0443808,26.8273,27.20964895,5359.48
7733110,14.0158,26.4614135,28.266559,26.8273,27.36398625,5360.48
7734110,14.0158,26.4489957,28.1252884,26.8416,27.28714205,5361.48
7735110,14.0157,26.4378625,27.9600844,26.8696,27.19897345,5362.48
7736110,14.0156,26.3781286,27.9791464,26.7707,27.1786375,5363.48
7737110,14.0157,26.7061298,28.0433218,26.814,27.3747258,5364.48
7738110,14.0158,26.3929015,28.2646528,26.8278,27.32877715,5365.48
7739110,14.0157,26.3764158,28.0232008,26.8441,27.1998083,5366.48
7740110,14.0157,26.4984528,27.9461056,26.8675,27.2222792,5367.48
7741110,14.0157,26.4678365,27.9543658,26.8325,27.21110115,5368.48
7742110,14.0158,26.3635698,28.0073158,26.7707,27.1854428,5369.48
7743110,14.0158,26.3659249,28.2343654,26.8476,27.30014515,5370.48
7744110,14.0157,26.3841234,27.919207,26.813,27.1516652,5371.48
7745110,14.0157,26.4181653,28.0157878,26.7425,27.21697655,5372.48
7746110,14.0157,26.3571468,28.0147288,26.8179,27.1859378,5373.48
7747110,14.0158,26.4119564,28.089706,26.846,27.2508312,5374.48
7748110,14.0157,26.4883901,27.9979966,26.8201,27.24319335,5375.48
7749110,14.0158,26.4611994,28.026166,26.7923,27.2436827,5376.48
7750110,14.0157,26.5228602,28.1545168,26.8209,27.3386885,5377.48
7751110,14.0156,26.5065886,27.986983,26.8592,27.2467858,5378.48
7752110,14.0156,26.4965259,28.2907042,26.8347,27.39361505,5379.48
7753110,14.0157,26.5926568,28.0958482,26.8334,27.3442525,5380.48
7754110,14.0158,26.7898429,27.986983,26.8279,27.38841295,5381.48
7755110,14.0157,26.3464418,27.9999028,26.8785,27.1731723,5382.48
7756110,14.0158,26.4376484,28.3536088,26.7858,27.3956286,5383.48
7757110,14.0157,26.3976117,28.1096152,26.8716,27.25361345,5384.48
7758110,14.0157,26.3734184,28.014517,26.8177,27.1939677,5385.48
7759110,14.0158,26.5269281,28.3125196,26.8135,27.41972385,5386.48
7760110,14.0158,26.4029642,28.1869222,26.8126,27.2949432,5387.48
7761110,14.0157,26.5506932,28.0096456,26.7898,27.2801694,5388.48
7762110,14.0158,26.7170489,28.2758782,26.816,27.49646355,5389.48
7763110,14.0157,26.5083014,27.9717334,26.7405,27.2400174,5390.48
7764110,14.0158,26.6198475,27.9327622,26.8773,27.27630485,5391.48
7765110,14.0158,26.3314548,28.199842,26.8187,27.2656484,5392.48
7766110,14.0156,26.6185629,27.912853,26.8597,27.26570795,5393.48
7767110,14.0157,26.2282586,27.882142,26.8245,27.0552003,5394.48
7768110,14.0157,26.1464724,27.960508,26.7946,27.0534902,5395.48
7769110,14.0156,26.250525,27.956272,26.8064,27.1033985,5396.48
7770110,14.0157,26.2573762,27.7091014,26.7978,26.9832388,5397.48
7771110,14.0158,26.2389636,27.8537608,26.7606,27.0463622,5398.48
7772110,14.0157,26.7292526,28.2366952,26.7702,27.4829739,5399.48
7773110,14.0157,26.3843375,28.0376032,26.7872,27.21097035,5400.48
7774110,14.0157,26.2560916,27.8181784,26.7985,27.037135,5401.48
7775110,14.0156,26.3053346,27.8340634,26.831,27.069699,5402.48
7776110,14.0157,26.3263164,27.9346684,26.8925,27.1304924,5403.48
7777110,14.0157,26.6292679,27.8031406,26.7791,27.21620425,5404.48
7778110,14.0156,26.3417316,27.8446534,26.806,27.0931925,5405.48
7779110,14.0157,26.6740148,27.9359392,26.8843,27.304977,5406.48
7780110,14.0157,26.2811413,27.9060754,26.8034,27.09360835,5407.48
7781110,14.0157,26.3201075,28.1462566,26.8213,27.23318205,5408.48
7782110,14.0156,26.6378319,28.1240176,26.819,27.38092475,5409.48
7783110,14.0158,26.3637839,27.8942146,26.8684,27.12899925,5410.48
7784110,14.0156,26.2832823,27.8245324,26.7952,27.05390735,5411.48
7785110,14.0158,26.6365473,28.1975122,26.7019,27.41702975,5412.48
7786110,14.0157,26.1475429,27.759298,26.8029,26.95342045,5413.48
7787110,14.0157,26.3451572,27.839782,26.7284,27.0924696,5414.48
7788110,14.0157,26.6493933,28.0481932,26.7348,27.34879325,5415.48
7789110,14.0157,26.488176,27.9730042,26.78,27.2305901,5416.48
7790110,14.0158,26.233397,27.8120362,26.779,27.0227166,5417.48
7791110,14.0157,26.3646403,27.9863476,26.7703,27.17549395,5418.48
7792110,14.0158,26.6759417,27.8109772,26.7771,27.24345945,5419.48
7793110,14.0158,26.2914181,27.8692222,26.7778,27.08032015,5420.48
7794110,14.0156,26.3006244,27.9079816,26.716,27.104303,5421.48
7795110,14.0157,26.4113141,28.2635938,26.7685,27.33745395,5422.48
7796110,14.0157,26.3669954,28.1932762,26.8117,27.2801358,5423.48
7797110,14.0157,26.391831,28.1572702,26.8052,27.2745506,5424.48
7798110,14.0157,26.3571468,27.8719756,26.7396,27.1145612,5425.48
7799110,14.0158,26.3860503,27.896968,26.8206,27.14150915,5426.48
7800110,14.0158,26.4072462,27.8759998,26.7969,27.141623,5427.48
7801110,14.0157,26.5703904,28.0183294,26.8074,27.2943599,5428.48
7802110,14.0157,26.5226461,28.21255,26.8132,27.36759805,5429.48
7803110,14.0158,26.5485522,27.9505534,26.8393,27.2495528,5430.48
7804110,14.0157,26.6157796,27.9503416,26.8198,27.2830606,5431.48
7805110,14.0156,26.5147244,27.9814762,26.8292,27.2481003,5432.48
7806110,14.0156,26.4192358,28.2500386,26.8326,27.3346372,5433.48
7807110,14.0156,26.2822118,27.9293734,26.8589,27.1057926,5434.48
7808110,14.0154,26.7949813,28.002868,26.8206,27.39892465,5435.48
7809110,14.0155,26.4507085,28.155364,26.8108,27.30303625,5436.48
7810110,14.0156,26.3824106,27.8851072,26.8417,27.1337589,5437.48
7811110,14.0154,26.378985,27.723292,26.8329,27.0511385,5438.48
7812110,14.0156,26.4029642,28.179721,26.8454,27.2913426,5439.48
7813110,14.0157,26.5065886,28.1379964,26.8228,27.3222925,5440.48
7814110,14.0157,26.4322959,28.1443504,26.8005,27.28832315,5441.48
7815110,14.0156,26.5639674,27.871552,26.8186,27.2177597,5442.48
7816110,14.0158,26.7949813,27.939328,26.783,27.36715465,5443.48
7817110,14.0158,26.4145256,28.2366952,26.7494,27.3256104,5444.48
7818110,14.0158,26.5855915,27.9113704,26.7223,27.24848095,5445.48
7819110,14.0156,26.3400188,27.9622024,26.8166,27.1511106,5446.48
7820110,14.0158,26.4447137,28.3667404,26.8899,27.40572705,5447.48
7821110,14.0157,26.4986669,28.3442896,26.837,27.42147825,5448.48
7822110,14.0155,26.6498215,28.3339114,26.8166,27.49186645,5449.48
7823110,14.0158,26.4408599,28.2534274,26.8206,27.34714365,5450.48
7824110,14.0156,26.674443,27.7859848,26.7988,27.2302139,5451.48
7825110,14.0156,26.4592725,27.946741,26.7759,27.20300675,5452.48
7826110,14.0158,26.5271422,27.8808712,26.7614,27.2040067,5453.48
7827110,14.0157,26.5536906,27.9702508,26.8842,27.2619707,5454.48
7828110,14.0157,26.7637227,27.9122176,26.8662,27.33797015,5455.48
7829110,14.0156,26.4350792,28.0094338,26.837,27.2222565,5456.48
7830110,14.0157,26.7176912,27.8435944,26.7935,27.2806428,5457.48
7831110,14.0158,26.5862338,28.1799328,26.8533,27.3830833,5458.48
7832110,14.0155,26.3967553,27.910735,26.8056,27.15374515,5459.48
7833110,14.0157,26.4147397,27.7811134,26.8176,27.09792655,5460.48
7834110,14.0157,26.5446984,28.1992066,26.8854,27.3719525,5461.48
7835110,14.0156,26.7632945,27.8063176,26.8678,27.28480605,5462.48
7836110,14.0157,26.5397741,27.9357274,26.8323,27.23775075,5463.48
7837110,14.0155,26.4920298,27.9672856,26.7829,27.2296577,5464.48
7837280,14.0155,26.4920298,27.9672856,26.7829,27.2296577,5464.65
7837380,41.9866,26.4920298,27.9672856,26.7829,27.2296577,5464.75
7838280,41.9869,26.5504791,27.7798426,26.8698,27.16516085,5465.65
7839280,41.9841,26.4436432,28.298329,26.8288,27.3709861,5466.65
7840280,41.9839,26.5068027,28.0143052,26.8204,27.26055395,5467.65
7841280,41.9839,26.4793979,27.9907954,26.8266,27.23509665,5468.65
7842280,41.984,26.5361344,27.9550012,26.8586,27.2455678,5469.65
7843280,41.984,26.4853927,28.0212946,26.8617,27.25334365,5470.65
7844280,41.984,26.6185629,28.262323,26.8641,27.44044295,5471.65
7845280,41.984,26.7164066,28.1007196,26.816,27.4085631,5472.65
7846280,41.9839,26.4811107,28.0308256,26.8592,27.25596815,5473.65
7847280,41.9839,26.5825941,28.1062264,26.8387,27.34441025,5474.65
7848280,41.9838,26.7125528,28.1339722,26.8031,27.4232625,5475.65
7849280,41.9839,26.7209027,28.1327014,26.8207,27.42680205,5476.65
7850280,41.9838,26.6348345,28.0439572,26.8116,27.33939585,5477.65
7851280,41.984,26.6697328,28.2494032,26.8071,27.459568,5478.65
7852280,41.9841,26.8103965,28.2434728,26.8399,27.52693465,5479.65
7853280,41.9841,26.7363179,28.1826862,26.856,27.45950205,5480.65
7854280,41.984,27.0471911,28.2441082,26.9132,27.64564965,5481.65
7855280,41.9842,27.0287785,28.6458928,26.8277,27.83733565,5482.65
7856280,41.984,26.7403858,28.38199,26.7796,27.5611879,5483.65
7857280,41.984,26.899248,28.3972396,26.8528,27.6482438,5484.65
7858280,41.9839,26.8215297,28.333276,26.8276,27.57740285,5485.65
7859280,41.984,26.9082402,28.3442896,26.8608,27.6262649,5486.65
7860280,41.984,27.0566115,28.5709156,26.8161,27.81376355,5487.65
7861280,41.9839,27.0463347,28.510129,26.8329,27.77823185,5488.65
7862280,41.9839,27.0825176,28.6145464,26.8084,27.848532,5489.65
7863280,41.9839,27.1088519,28.590613,26.8704,27.84973245,5490.65
7864280,41.9839,26.9204439,28.6283134,26.7841,27.77437865,5491.65
7865280,41.984,27.0223555,28.6196296,26.8435,27.82099255,5492.65
7866280,41.9841,27.171155,28.688041,26.7708,27.929598,5493.65
7867280,41.9841,27.1546693,28.7602648,26.815,27.95746705,5494.65
7868280,41.984,27.0784497,28.7966944,26.7808,27.93757205,5495.65
7869280,41.984,27.1825023,28.6994782,26.7515,27.94099025,5496.65
7870280,41.9841,27.1246953,28.7435326,26.7371,27.93411395,5497.65
7871280,41.984,27.2041264,28.8017776,26.7099,28.002952,5498.65
7872280,41.984,27.0690293,28.736755,26.7567,27.90289215,5499.65
7873280,41.9841,27.0782356,29.1431992,26.8072,28.1107174,5500.65
7874280,41.9838,27.0437655,28.8549394,26.7982,27.94935245,5501.65
7875280,41.984,27.1698704,28.7831392,26.7448,27.9765048,5502.65
7876280,41.9839,27.528702,28.7763616,26.7599,28.1525318,5503.65
7877280,41.9839,27.2013431,28.8199924,26.8245,28.01066775,5504.65
7878280,41.9839,26.9893841,29.1008392,26.7572,28.04511165,5505.65
7879280,41.984,27.2326017,29.1067696,26.7898,28.16968565,5506.65
7880280,41.9839,27.258936,29.202715,26.7873,28.2308255,5507.65
7881280,41.984,27.2135468,29.0038348,26.7538,28.1086908,5508.65
7882280,41.984,27.2488733,28.8377836,26.7586,28.04332845,5509.65
7883280,41.9839,27.3362261,28.930552,26.774,28.13338905,5510.65
7884280,41.9839,27.2737089,29.389099,26.7327,28.33140395,5511.65
7885280,41.9839,27.1827164,28.99621,26.8055,28.0894632,5512.65
7886280,41.9839,27.4997985,29.2965424,26.7923,28.39817045,5513.65
7887280,41.9839,27.3743359,29.338267,26.7587,28.35630145,5514.65
7888280,41.9841,27.3507849,29.1188422,26.8115,28.23481355,5515.65
7889280,41.9839,27.7168959,29.077753,26.7752,28.39732445,5516.65
7890280,41.984,27.4845974,29.219659,26.7237,28.3521282,5517.65
7891280,41.9839,27.4214379,29.0938498,26.8618,28.25764385,5518.65
7892280,41.984,27.5698092,29.2251658,26.8253,28.3974875,5519.65
7893280,41.984,27.8344368,29.217541,26.8626,28.5259889,5520.65
7894280,41.984,27.3730513,29.2319434,26.7971,28.30249735,5521.65
7895280,41.984,27.4013125,29.1940312,26.8347,28.29767185,5522.65
7896280,41.9839,27.4315006,29.1885244,26.7858,28.3100125,5523.65
7897280,41.984,27.4985139,29.2338496,26.8134,28.36618175,5524.65
7898280,41.984,27.4865243,29.3264062,26.8294,28.40646525,5525.65
7899280,41.984,27.5933602,29.3808388,26.8411,28.4870995,5526.65
7900280,41.9839,27.7443007,29.3939704,26.7643,28.56913555,5527.65
7901280,41.9841,27.4771039,29.2442278,26.7747,28.36066585,5528.65
7902280,41.984,27.5509684,29.3289478,26.8496,28.4399581,5529.65
7903280,41.9841,27.5212085,29.241898,26.8163,28.38155325,5530.65
7904280,41.984,27.4959447,29.242957,26.7852,28.36945085,5531.65
7905280,41.9839,27.6456006,29.406043,26.7925,28.5258218,5532.65
7906280,41.984,27.5027959,29.6561788,26.8184,28.57948735,5533.65
7907280,41.984,27.4843833,29.2241068,26.7278,28.35424505,5534.65
7908280,41.984,27.6190522,29.3278888,26.8102,28.4734705,5535.65
7909280,41.9839,27.5832975,29.4668296,26.8299,28.52506355,5536.65
7909430,41.984,27.5832975,29.4668296,26.8299,28.52506355,5536.8
7909530,14.0138,27.5832975,29.4668296,26.8299,28.52506355,5536.9
7910430,14.0132,27.5524671,29.206951,26.7791,28.37970905,5537.8
7911430,14.0153,27.6777156,29.2253776,26.7475,28.4515466,5538.8
7912430,14.0155,27.5398352,29.3217466,26.8016,28.4307909,5539.8
7913430,14.0157,27.6366084,29.2749388,26.8414,28.4557736,5540.8
7914430,14.0156,27.436639,29.7212014,26.8108,28.5789202,5541.8
7915430,14.0157,27.5633862,29.1919132,26.8405,28.3776497,5542.8
7916430,14.0156,27.5997832,29.3236528,26.8073,28.461718,5543.8
7917430,14.0157,27.3651296,29.1417166,26.7588,28.2534231,5544.8
7918430,14.0158,27.3649155,29.2077982,26.8191,28.28635685,5545.8
7919430,14.0157,27.5978563,29.2149994,26.7392,28.40642785,5546.8
7920430,14.0156,27.2422362,29.1203248,26.7611,28.1812805,5547.8
7921430,14.0157,27.1829305,29.0273446,26.7862,28.10513755,5548.8
7922430,14.0157,27.6456006,29.1770872,26.8206,28.4113439,5549.8
7923430,14.0156,27.2274633,29.4087964,26.7377,28.31812985,5550.8
7924430,14.0159,27.1461053,29.0487364,26.6781,28.09742085,5551.8
7925430,14.0157,27.2550822,28.9426246,26.7656,28.0988534,5552.8
7926430,14.0157,27.2561527,29.0694928,26.8405,28.16282275,5553.8
7927430,14.0157,27.2651449,29.2130932,26.728,28.23911905,5554.8
7928430,14.0159,27.2208262,29.0068,26.7542,28.1138131,5555.8
7929430,14.0157,27.1052122,29.1933958,26.7185,28.149304,5556.8
7930430,14.0157,27.1079955,29.2851052,26.8046,28.19655035,5557.8
7931430,14.0156,27.1011443,28.7903404,26.7908,27.94574235,5558.8
7932430,14.0157,27.1238389,28.9902796,26.7865,28.05705925,5559.8
7933430,14.0158,27.079092,28.7668306,26.7464,27.9229613,5560.8
7934430,14.0157,27.0846586,28.8422314,26.8065,27.963445,5561.8
7935430,14.0157,27.1351862,28.7460742,26.726,27.9406302,5562.8
7936430,14.0157,26.9797496,29.201656,26.8064,28.0907028,5563.8
7937430,14.0158,27.1187005,28.7986006,26.768,27.95865055,5564.8
7938430,14.0157,27.0369143,28.8932752,26.7242,27.96509475,5565.8
7939430,14.0158,27.4073073,28.8460438,26.7684,28.12667555,5566.8
7940430,14.0157,26.9825329,28.8081316,26.8134,27.89533225,5567.8
7941430,14.0157,27.0600371,28.8481618,26.8081,27.95409945,5568.8
7942430,14.0157,27.1137762,28.6780864,26.8183,27.8959313,5569.8
7943430,14.0158,27.218257,29.0716108,26.8094,28.1449339,5570.8
7944430,14.0157,27.1720114,28.6666492,26.7441,27.9193303,5571.8
7945430,14.0157,26.9737548,28.6162408,26.7543,27.7949978,5572.8
7946430,14.0158,27.1392541,29.0553022,26.7732,28.09727815,5573.8
7947430,14.0158,26.8958224,28.6702498,26.8077,27.7830361,5574.8
7948430,14.0155,26.9992327,28.7602648,26.7991,27.87974875,5575.8
7949430,14.0156,27.1897817,28.7564524,26.7927,27.97311705,5576.8
7950430,14.0157,27.0585384,28.6857112,26.8539,27.8721248,5577.8
7951430,14.0158,27.0647473,28.668979,26.7469,27.86686315,5578.8
7952430,14.0157,27.3111764,28.6931242,26.8005,28.0021503,5579.8
7953430,14.0157,26.9071697,28.6963012,26.805,27.80173545,5580.8
7954430,14.0158,26.755801,28.5501592,26.7338,27.6529801,5581.8
7955430,14.0158,26.8634933,28.5819292,26.7658,27.72271125,5582.8
7956430,14.0158,26.7498062,28.721929,26.7826,27.7358676,5583.8
7957430,14.0158,27.0628204,28.4817478,26.7853,27.7722841,5584.8
7958430,14.0157,26.8748406,28.7376022,26.8022,27.8062214,5585.8
7959430,14.0157,26.820031,28.5992968,26.7973,27.7096639,5586.8
7960430,14.0158,26.6887877,28.5808702,26.7933,27.63482895,5587.8
7961430,14.0156,26.8472217,28.4749702,26.7826,27.66109595,5588.8
7962430,14.0158,26.8472217,28.6257718,26.8168,27.73649675,5589.8
7963430,14.0157,26.7114823,28.4955148,26.8087,27.60349855,5590.8
7964430,14.0156,26.8039735,28.5635026,26.8184,27.68373805,5591.8
7965430,14.0159,26.8898276,28.5552424,26.7744,27.722535,5592.8
7966430,14.0157,27.064105,28.457179,26.8284,27.760642,5593.8
7967430,14.0157,27.2013431,28.4734876,26.7845,27.83741535,5594.8
7968430,14.0158,26.850005,28.7386612,26.7507,27.7943331,5595.8
7969430,14.0156,27.0161466,28.4472244,26.7823,27.7316855,5596.8
7970430,14.0158,26.8170336,28.6891,26.8363,27.7530668,5597.8
7971430,14.0156,26.7292526,28.3137904,26.7872,27.5215215,5598.8
7972430,14.0158,26.71084,28.7587822,26.8188,27.7348111,5599.8
7973430,14.0157,26.6448972,28.33963,26.825,27.4922636,5600.8
7974430,14.0157,26.7500203,28.4703106,26.8293,27.61016545,5601.8
7975430,14.0157,26.5622546,28.4468008,26.8007,27.5045277,5602.8
7976430,14.0156,27.0882983,28.6840168,26.8049,27.88615755,5603.8
7977430,14.0157,26.5706045,28.3758478,26.8611,27.47322615,5604.8
7978430,14.0158,27.1167736,28.6560592,26.8213,27.8864164,5605.8
7979430,14.0156,26.6667354,28.2970582,26.7582,27.4818968,5606.8
7980430,14.0157,26.6344063,28.4861956,26.8204,27.56030095,5607.8
7981430,14.0157,26.7018478,28.3292518,26.8077,27.5155498,5608.8
7982430,14.0157,26.6348345,28.293034,26.8124,27.46393425,5609.8
7983430,14.0157,26.7358897,28.3387828,26.8359,27.53733625,5610.8
7984430,14.0158,26.5389177,28.2466498,26.7374,27.39278375,5611.8
7985430,14.0157,26.7009914,28.6469518,26.7769,27.6739716,5612.8
7986430,14.0157,26.700135,28.6556356,26.7834,27.6778853,5613.8
7987430,14.0157,26.6374037,28.2500386,26.8806,27.44372115,5614.8
7988430,14.0157,26.6506779,28.1475274,26.8294,27.39910265,5615.8
7989430,14.0157,26.541701,28.2438964,26.8291,27.3927987,5616.8
7990430,14.0157,26.721545,28.2652882,26.8061,27.4934166,5617.8
7991430,14.0156,26.6954248,28.239025,26.7692,27.4672249,5618.8
7992430,14.0156,26.516009,28.1547286,26.8019,27.3353688,5619.8
7993430,14.0157,26.5680353,28.1684956,26.831,27.36826545,5620.8
7994430,14.0156,26.8487204,28.0863172,26.8118,27.4675188,5621.8
7995430,14.0157,26.6742289,28.284562,26.8541,27.47939545,5622.8
7996430,14.0157,26.6549599,28.1769676,26.8101,27.41596375,5623.8
7997430,14.0158,26.5830223,28.3563622,26.8815,27.46969225,5624.8
7998430,14.0158,26.6404011,28.198783,26.8207,27.41959205,5625.8
7999430,14.0158,26.6241295,28.259146,26.8775,27.44163775,5626.8
8000430,14.0157,26.6598842,28.1788738,26.7407,27.419379,5627.8
8001430,14.0158,26.6271269,28.2985408,26.8192,27.46283385,5628.8
8002430,14.0157,26.7168348,28.2089494,26.8409,27.4628921,5629.8
8003430,14.0156,26.6442549,28.266559,26.8051,27.45540695,5630.8
8004430,14.0158,26.481753,28.203019,26.7907,27.342386,5631.8
8005430,14.0156,26.5596854,28.0073158,26.8518,27.2835006,5632.8
8006430,14.0158,26.5198628,28.165954,26.8735,27.3429084,5633.8
8007430,14.0157,26.5601136,28.250674,26.8248,27.4053938,5634.8
8008430,14.0158,26.6571009,28.2303412,26.8784,27.44372105,5635.8
8009430,14.0155,26.4783274,28.21255,26.83,27.3454387,5636.8
8010430,14.0158,26.5504791,28.1083444,26.8453,27.32941175,5637.8
8011430,14.0158,26.5712468,28.0329436,26.7984,27.3020952,5638.8
8012430,14.0157,26.5277845,28.1386318,26.8661,27.33320815,5639.8
8013430,14.0156,26.5434138,28.1132158,26.825,27.3283148,5640.8
8014430,14.0156,26.3869067,28.1113096,26.7689,27.24910815,5641.8
8015430,14.0158,26.4785415,28.4372698,26.8339,27.45790565,5642.8
8016430,14.0158,26.5155808,28.3135786,26.8587,27.4145797,5643.8
8017430,14.0159,26.5950119,28.0774216,26.8341,27.33621675,5644.8
8018430,14.0155,26.3770581,28.1752732,26.843,27.27616565,5645.8
8019430,14.0159,26.5710327,28.1102506,26.7488,27.34064165,5646.8
8020430,14.0158,26.6545317,28.3091308,26.8366,27.48183125,5647.8
8021430,14.0157,26.5684635,28.2191158,26.7535,27.39378965,5648.8
8022430,14.0157,26.7939108,28.1593882,26.8092,27.4766495,5649.8
8023430,14.0157,26.5408446,28.1623534,26.8709,27.351599,5650.8
8024430,14.0158,26.4419304,27.981688,26.8172,27.2118092,5651.8
8025430,14.0158,26.4798261,28.369282,26.8643,27.42455405,5652.8
8026430,14.0158,26.4952413,28.0966954,26.8061,27.29596835,5653.8
8027430,14.0156,26.7525895,28.3972396,26.8296,27.57491455,5654.8
8028430,14.0157,26.6249859,28.086529,26.8431,27.35575745,5655.8
8029430,14.0157,26.5740301,28.1852278,26.8331,27.37962895,5656.8
8030430,14.0157,26.6027195,28.1134276,26.8739,27.35807355,5657.8
8031430,14.0158,26.5999362,28.0808104,26.8055,27.3403733,5658.8
8032430,14.0157,26.4907452,28.0818694,26.7978,27.2863073,5659.8
8033430,14.0158,26.5061604,28.1291008,26.8099,27.3176306,5660.8
8034430,14.0157,26.8814777,28.0492522,26.8561,27.46536495,5661.8
8035430,14.0157,26.6628816,28.065349,26.8629,27.3641153,5662.8
8036430,14.0157,26.4063898,28.0628074,26.8184,27.2345986,5663.8
8037430,14.0157,26.357575,28.0471342,26.8455,27.2023546,5664.8
8038430,14.0157,26.4695493,27.9014158,26.8136,27.18548255,5665.8
8039430,14.0157,26.3986822,28.2121264,26.8468,27.3054043,5666.8
8040430,14.0157,26.5145103,28.1485864,26.8186,27.33154835,5667.8
8041430,14.0156,26.7245424,27.9655912,26.8348,27.3450668,5668.8
8042430,14.0156,26.886402,28.0645018,26.8618,27.4754519,5669.8
8043430,14.0157,26.3413034,28.0795396,26.8171,27.2104215,5670.8
8044430,14.0156,26.3485828,28.0901296,26.7854,27.2193562,5671.8
8045430,14.0157,26.5753147,28.0947892,26.8322,27.33505195,5672.8
8046430,14.0157,26.7027042,28.268677,26.808,27.4856906,5673.8
8047430,14.0156,26.4348651,28.3199326,26.8578,27.37739885,5674.8
8048430,14.0157,26.717263,28.1973004,26.8232,27.4572817,5675.8
8049430,14.0156,26.8388718,28.0877998,26.7992,27.4633358,5676.8
8050430,14.0157,26.7140515,27.835546,26.843,27.27479875,5677.8
8051430,14.0156,26.361857,27.89485,26.8551,27.1283535,5678.8
8052430,14.0158,26.4843222,27.9768166,26.8016,27.2305694,5679.8
8053430,14.0158,26.4355074,28.247497,26.8232,27.3415022,5680.8
8054430,14.0158,26.7530177,27.994396,26.8137,27.37370685,5681.8
8055430,14.0158,26.6994927,27.8946382,26.8381,27.29706545,5682.8
8056430,14.0158,26.4727608,27.8266504,26.8605,27.1497056,5683.8
8057430,14.0157,26.7810648,28.12783,26.8433,27.4544474,5684.8
8058430,14.0157,26.4113141,27.9818998,26.8241,27.19660695,5685.8
8059430,14.0156,26.4789697,27.8622328,26.8601,27.17060125,5686.8
8060430,14.0158,26.7200463,27.9433522,26.8778,27.33169925,5687.8
8061430,14.0157,26.5294973,27.850372,26.7607,27.18993465,5688.8
8062430,14.0157,26.4937426,27.7643812,26.8585,27.1290619,5689.8
8063430,14.0156,26.430369,27.8912494,26.8787,27.1608092,5690.8
8064430,14.0159,26.2781439,27.9198424,26.8382,27.09899315,5691.8
8065430,14.0158,26.3130422,27.7463782,26.8,27.0297102,5692.8
8066430,14.0157,26.2807131,28.1845924,26.8281,27.23265275,5693.8
8067430,14.0157,26.3436585,27.7014766,26.8443,27.02256755,5694.8
8068430,14.0157,26.7656496,27.8677396,26.8467,27.3166946,5695.8
8069430,14.0158,26.3179665,27.8829892,26.7425,27.10047785,5696.8
8070430,14.0157,26.3228908,27.8961208,26.7726,27.1095058,5697.8
8071430,14.0157,26.299768,27.7628986,26.7295,27.0313333,5698.8
8072430,14.0157,26.344729,27.9346684,26.7887,27.1396987,5699.8
8073430,14.0158,26.2657261,27.8412646,26.7381,27.05349535,5700.8
8074430,14.0158,26.3999668,27.9058636,26.797,27.1529152,5701.8
8075430,14.0156,26.5314242,27.9264082,26.7713,27.2289162,5702.8
8076430,14.0158,26.4522072,27.785773,26.7373,27.1189901,5703.8
8077430,14.0156,26.4772569,28.1996302,26.7993,27.33844355,5704.8
8078430,14.0158,26.4265152,27.7766656,26.7506,27.1015904,5705.8
8079430,14.0156,26.3263164,28.0236244,26.7766,27.1749704,5706.8
8080430,14.0157,26.4978105,27.860962,26.7888,27.17938625,5707.8
8081430,14.0157,26.3449431,27.832369,26.7158,27.08865605,5708.8
8082430,14.0157,26.2629428,27.962626,26.8146,27.1127844,5709.8
8083430,14.0157,26.4723326,27.8232616,26.7554,27.1477971,5710.8
8084430,14.0157,26.3389483,27.9835942,26.732,27.16127125,5711.8
8085430,14.0157,26.6626675,27.9749104,26.77,27.31878895,5712.8
8086430,14.0157,26.2877784,27.8315218,26.8344,27.0596501,5713.8
8087430,14.0158,26.3290997,27.8361814,26.7602,27.08264055,5714.8
8088430,14.0157,26.5125834,27.9687682,26.7628,27.2406758,5715.8
8089430,14.0157,26.3612147,27.847195,26.7291,27.10420485,5716.8
8090430,14.0157,26.4843222,28.0149406,26.7233,27.2496314,5717.8
8091430,14.0158,26.6470382,28.2180568,26.7089,27.4325475,5718.8
