Test Time(ms),Current(A),Inlet Temp,Outlet Temp,Thermocouple Temperature,Average Tab Temp,Test Time (s)
27032030,41.9839,35.9250617,37.4436412,27.4171,36.68435145,20959.8
27033030,41.9838,36.1541487,37.5597076,27.4311,36.85692815,20960.8
27034030,41.984,36.0077043,37.490449,27.3814,36.74907665,20961.8
27035030,41.984,36.1106864,37.4790118,27.4141,36.7948491,20962.8
27036030,41.984,36.1348797,37.5633082,27.407,36.84909395,20963.8
27037030,41.9839,35.9436884,37.7619766,27.4591,36.8528325,20964.8
27038030,41.9839,35.8886647,37.5827938,27.4483,36.73572925,20965.8
27039030,41.9839,36.1109005,37.5078166,27.4595,36.80935855,20966.8
27040030,41.9839,35.9689522,37.467151,27.4083,36.7180516,20967.8
27041030,41.9839,36.0663677,37.7014018,27.3958,36.88388475,20968.8
27042030,41.984,36.084138,37.5832174,27.4178,36.8336777,20969.8
27043030,41.9839,36.071292,37.848391,27.4716,36.9598415,20970.8
27044030,41.9839,36.2644102,37.6156228,27.4397,36.9400165,20971.8
27045030,41.9839,36.0965558,37.7624002,27.4965,36.929478,20972.8
27046030,41.9839,36.2301542,37.7355016,27.3872,36.9828279,20973.8
27047030,41.984,36.2121698,37.7069086,27.4063,36.9595392,20974.8
27048030,41.9839,36.1580025,37.710721,27.381,36.93436175,20975.8
27049030,41.9839,36.2314388,37.784851,27.4085,37.0081449,20976.8
27050030,41.9838,36.3187916,37.8814318,27.3361,37.1001117,20977.8
27051030,41.9839,36.3631103,37.930993,27.4317,37.14705165,20978.8
27052030,41.9839,36.3061597,37.925698,27.4246,37.11592885,20979.8
27053030,41.9838,36.291815,37.9121428,27.4362,37.1019789,20980.8
27054030,41.9838,36.5369595,37.9932622,27.4375,37.26511085,20981.8
27055030,41.9839,36.692182,37.8606754,27.4476,37.2764287,20982.8
27056030,41.9839,36.6422967,38.0790412,27.4411,37.36066895,20983.8
27057030,41.9839,36.3235018,37.9360762,27.3218,37.129789,20984.8
27058030,41.9839,36.4359043,38.0722636,27.3743,37.25408395,20985.8
27059030,41.9839,36.8075819,38.0777704,27.3361,37.44267615,20986.8
27059190,41.984,36.8075819,38.0777704,27.3361,37.44267615,20986.96
27059290,14.015,36.8075819,38.0777704,27.3361,37.44267615,20987.06
27060190,14.0159,36.7891693,38.0498128,27.402,37.41949105,20987.96
27061190,14.0156,36.5140508,37.9485724,27.3199,37.2313116,20988.96
27062190,14.0158,36.5427402,38.0375284,27.4257,37.2901343,20989.96
27063190,14.0157,36.6639208,37.8786784,27.4374,37.2712996,20990.96
27064190,14.0157,36.6712002,38.0182546,27.3927,37.3447274,20991.96
27065190,14.0158,36.7557697,37.9434892,27.3896,37.34962945,20992.96
27066190,14.0158,36.6058997,38.065486,27.3257,37.33569285,20993.96
27067190,14.0157,36.546594,38.0726872,27.3146,37.3096406,20994.96
27068190,14.0158,36.45239,38.0769232,27.3826,37.2646566,20995.96
27069190,14.0157,36.3806665,38.2217944,27.3747,37.30123045,20996.96
27070190,14.0158,36.7429237,38.1105994,27.3815,37.42676155,20997.96
27071190,14.0159,36.585132,37.9869082,27.3413,37.2860201,20998.96
27072190,14.0158,36.4067867,37.95535,27.4125,37.18106835,20999.96
27073190,14.0158,36.4710167,37.9269688,27.3261,37.19899275,21000.96
27074190,14.0158,36.3429849,38.0193136,27.4144,37.18114925,21001.96
27075190,14.0157,36.3693192,37.9572562,27.3666,37.1632877,21002.96
27076190,14.0157,36.3029482,38.268814,27.4169,37.2858811,21003.96
27077190,14.0159,36.6491479,38.2353496,27.3253,37.44224875,21004.96
27078190,14.0158,36.4639514,37.9735648,27.3569,37.2187581,21005.96
27079190,14.0158,36.2948124,38.088784,27.3688,37.1917982,21006.96
27080190,14.0157,36.362468,38.130085,27.4045,37.2462765,21007.96
27081190,14.0158,36.3643949,38.194684,27.4134,37.27953945,21008.96
27082190,14.0158,36.5737847,37.9176496,27.4648,37.24571715,21009.96
27083190,14.0159,36.5292519,37.7136862,27.3984,37.12146905,21010.96
27084190,14.0158,36.3329222,38.0777704,27.3768,37.2053463,21011.96
27085190,14.0156,36.6196021,37.8073018,27.3836,37.21345195,21012.96
27086190,14.0159,36.2819664,38.0593438,27.3827,37.1706551,21013.96
27087190,14.0158,36.3121545,37.7346544,27.4473,37.02340445,21014.96
27088190,14.0157,36.2132403,37.8096316,27.4267,37.01143595,21015.96
27089190,14.0157,36.1924726,37.7310538,27.4322,36.9617632,21016.96
27090190,14.0158,36.159073,37.7681188,27.3704,36.9635959,21017.96
27091190,14.0157,36.1689216,37.7609176,27.3743,36.9649196,21018.96
27092190,14.0158,36.1639973,38.0629444,27.4182,37.11347085,21019.96
27093190,14.0158,36.1586448,37.716016,27.4624,36.9373304,21020.96
27094190,14.0157,36.1297413,37.4743522,27.4149,36.80204675,21021.96
27095190,14.0158,36.1661383,37.7469388,27.4475,36.95653855,21022.96
27096190,14.0159,36.0139132,37.684246,27.4065,36.8490796,21023.96
27097190,14.0158,36.2102429,38.043247,27.3694,37.12674495,21024.96
27098190,14.0157,36.1192504,37.707544,27.3936,36.9133972,21025.96
27099190,14.0158,35.9524665,37.7005546,27.3521,36.82651055,21026.96
27100190,14.0158,36.1445142,37.6751386,27.4128,36.9098264,21027.96
27101190,14.0159,35.974947,37.7429146,27.4105,36.8589308,21028.96
27102190,14.0158,35.9717355,37.5287848,27.4067,36.75026015,21029.96
27103190,14.0158,35.8471293,37.585759,27.4257,36.71644415,21030.96
27104190,14.0157,35.807949,37.5033688,27.4041,36.6556589,21031.96
27105190,14.0158,36.1329528,37.6802218,27.4116,36.9065873,21032.96
27106190,14.0158,35.7327999,37.7505394,27.3638,36.74166965,21033.96
27107190,14.0157,35.8584766,37.4834596,27.4006,36.6709681,21034.96
27108190,14.0157,35.8574061,37.4483008,27.4033,36.65285345,21035.96
27109190,14.0158,35.8413486,37.5345034,27.3895,36.687926,21036.96
27110190,14.0158,35.8075208,37.6168936,27.3811,36.7122072,21037.96
27111190,14.0157,35.9488268,37.3767124,27.43,36.6627696,21038.96
27112190,14.0157,35.9627433,37.4408878,27.4563,36.70181555,21039.96
27113190,14.0156,35.9145708,37.431145,27.3447,36.6728579,21040.96
27114190,14.0157,35.8895211,37.3553206,27.3869,36.62242085,21041.96
27115190,14.0157,36.1757728,37.7130508,27.3799,36.9444118,21042.96
27116190,14.0159,36.0363937,37.6908118,27.4199,36.86360275,21043.96
27117190,14.0157,36.0166965,37.5628846,27.422,36.78979055,21044.96
27118190,14.0159,35.7203821,37.3504492,27.3727,36.53541565,21045.96
27119190,14.0158,35.7321576,37.5618256,27.45,36.6469916,21046.96
27120190,14.0159,35.7053951,37.2826732,27.4739,36.49403415,21047.96
27121190,14.0158,35.7188834,37.2301468,27.38,36.4745151,21048.96
27122190,14.0158,35.7060374,37.5736864,27.4223,36.6398619,21049.96
27123190,14.0157,35.6788467,37.4197078,27.3805,36.54927725,21050.96
27124190,14.0159,35.7101053,37.2894508,27.4013,36.49977805,21051.96
27125190,14.0158,35.6786326,37.2858502,27.3971,36.4822414,21052.96
27126190,14.0157,35.6662148,37.1659714,27.3752,36.4160931,21053.96
27127190,14.0157,35.6007002,37.2475144,27.4544,36.4241073,21054.96
27128190,14.0158,35.7071079,37.3038532,27.4283,36.50548055,21055.96
27129190,14.0158,35.6600059,37.1850334,27.4515,36.42251965,21056.96
27130190,14.0157,35.5968464,37.6024912,27.3903,36.5996688,21057.96
27131190,14.0158,35.6904081,37.339012,27.4055,36.51471005,21058.96
27132190,14.0158,35.66022,37.0960774,27.4444,36.3781487,21059.96
27133190,14.0158,35.5319741,37.1915992,27.3909,36.36178665,21060.96
27134190,14.0158,35.7203821,37.460797,27.3928,36.59058955,21061.96
27135190,14.0156,35.6638597,37.28818,27.379,36.47601985,21062.96
27136190,14.0156,35.5741518,37.1636416,27.4343,36.3688967,21063.96
27137190,14.0158,35.6000579,37.4150482,27.3918,36.50755305,21064.96
27138190,14.0157,35.6266063,37.0759564,27.3406,36.35128135,21065.96
27139190,14.0158,35.8098759,37.2240046,27.4292,36.51694025,21066.96
27140190,14.0158,35.758706,37.550812,27.4595,36.654759,21067.96
27141190,14.0157,35.5861414,37.058377,27.4385,36.3222592,21068.96
27142190,14.0159,35.4673159,37.148392,27.4381,36.30785395,21069.96
27143190,14.0158,35.5538123,37.0490578,27.407,36.30143505,21070.96
27144190,14.0158,35.3801772,37.0823104,27.3637,36.2312438,21071.96
27145190,14.0158,35.4090807,37.0931122,27.3702,36.25109645,21072.96
27146190,14.0158,35.6784185,37.1418262,27.3988,36.41012235,21073.96
27147190,14.0159,35.3688299,37.0899352,27.4116,36.22938255,21074.96
27148190,14.0158,35.587426,37.1581348,27.4774,36.3727804,21075.96
27149190,14.0158,35.3902399,37.2064252,27.3606,36.29833255,21076.96
27150190,14.0159,35.5283344,37.073203,27.3929,36.3007687,21077.96
27151190,14.0158,35.4769504,37.0621894,27.3249,36.2695699,21078.96
27152190,14.0159,35.4763081,37.039315,27.3919,36.25781155,21079.96
27153190,14.0159,35.4767363,37.036138,27.4095,36.25643715,21080.96
27154190,14.0158,35.6927632,36.995896,27.4146,36.3443296,21081.96
27155190,14.0158,35.5476034,37.0778626,27.3529,36.312733,21082.96
27156190,14.0158,35.4728825,37.4069998,27.3621,36.43994115,21083.96
27157190,14.0158,35.5398958,37.107091,27.3993,36.3234934,21084.96
27158190,14.0157,35.7460741,37.175926,27.4089,36.46100005,21085.96
27159190,14.0158,35.8454165,37.0729912,27.38,36.45920385,21086.96
27160190,14.0159,35.7760481,37.1755024,27.3893,36.47577525,21087.96
27161190,14.0158,35.7291602,37.0609186,27.3888,36.3950394,21088.96
27162190,14.0157,35.6360267,37.1227642,27.4707,36.37939545,21089.96
27163190,14.0157,35.471812,37.1418262,27.4623,36.3068191,21090.96
27164190,14.0158,35.7846121,37.1640652,27.4785,36.47433865,21091.96
27165190,14.0158,35.6884812,37.1043376,27.4087,36.3964094,21092.96
27166190,14.0158,35.4915092,37.1401318,27.4268,36.3158205,21093.96
27167190,14.0157,35.4296343,37.124035,27.4715,36.27683465,21094.96
27168190,14.0158,35.4686005,37.1327188,27.4121,36.30065965,21095.96
27169190,14.0157,35.3960206,37.0537174,27.4425,36.224869,21096.96
27170190,14.0158,35.4148614,36.993778,27.3924,36.2043197,21097.96
27171190,14.0157,35.2923962,37.125094,27.4484,36.2087451,21098.96
27172190,14.0157,35.4476187,37.0312666,27.4517,36.23944265,21099.96
27173190,14.0158,35.5876401,37.0172878,27.3934,36.30246395,21100.96
27174190,14.0158,35.4028718,36.9467584,27.4306,36.1748151,21101.96
27175190,14.0158,35.4709556,37.0443982,27.4316,36.2576769,21102.96
27176190,14.0158,35.257712,37.0494814,27.4616,36.1535967,21103.96
27177190,14.0159,35.3731119,37.2367126,27.4177,36.30491225,21104.96
27178190,14.0157,35.3108088,37.1291182,27.3707,36.2199635,21105.96
27179190,14.0158,35.3020307,37.020253,27.4149,36.16114185,21106.96
27180190,14.0158,35.3242971,37.132507,27.4599,36.22840205,21107.96
27181190,14.0159,35.2767669,36.9149884,27.4382,36.09587765,21108.96
27182190,14.0159,35.5859273,36.9497236,27.4789,36.26782545,21109.96
27183190,14.0157,35.5867837,36.8777116,27.4999,36.23224765,21110.96
27184190,14.0158,35.5606635,36.9160474,27.434,36.23835545,21111.96
27185190,14.0157,35.2540723,36.8461534,27.4804,36.05011285,21112.96
27186190,14.0158,35.1129804,37.0602832,27.4337,36.0866318,21113.96
27187190,14.0158,35.5754364,37.0073332,27.4775,36.2913848,21114.96
27188190,14.0157,35.3382136,36.990601,27.393,36.1644073,21115.96
27189190,14.0158,35.3180882,37.009663,27.4247,36.1638756,21116.96
27190190,14.0157,35.3863861,37.3383766,27.4294,36.36238135,21117.96
27191190,14.0158,35.3542711,37.126153,27.4276,36.24021205,21118.96
27192190,14.0157,35.3895976,37.0185586,27.4932,36.2040781,21119.96
27193190,14.0158,35.495363,37.2096022,27.402,36.3524826,21120.96
27194190,14.0158,35.21061,37.1570758,27.4818,36.1838429,21121.96
27195190,14.0159,35.23202,36.8442472,27.4182,36.0381336,21122.96
27196190,14.0158,35.1294661,37.009663,27.4337,36.06956455,21123.96
27197190,14.0159,35.1637221,36.7235212,27.3986,35.94362165,21124.96
27198190,14.0158,35.4259946,37.1437324,27.4494,36.2848635,21125.96
27199190,14.0158,35.0142803,36.8400112,27.4001,35.92714575,21126.96
27200190,14.0157,35.0780821,37.1913874,27.4752,36.13473475,21127.96
27201190,14.0158,35.2328764,36.8325982,27.4676,36.0327373,21128.96
27202190,14.0157,35.1958371,37.1231878,27.4824,36.15951245,21129.96
27203190,14.0158,35.0853615,37.1386492,27.4474,36.11200535,21130.96
27204190,14.0157,35.2744118,36.840223,27.4767,36.0573174,21131.96
27205190,14.0158,35.0684476,36.774565,27.4289,35.9215063,21132.96
27206190,14.0159,35.0256276,36.8251852,27.439,35.9254064,21133.96
27207190,14.0157,34.9691052,37.1132332,27.4456,36.0411692,21134.96
27208190,14.0157,34.9751,36.990601,27.4474,35.9828505,21135.96
27209190,14.0158,35.2082549,36.8770762,27.4895,36.04266555,21136.96
27210190,14.0157,35.1303225,36.7857904,27.4734,35.95805645,21137.96
27211190,14.0157,35.1331058,36.829633,27.4526,35.9813694,21138.96
27212190,14.0155,35.1904846,37.0909942,27.4432,36.1407394,21139.96
27213190,14.0157,35.1260405,36.688786,27.4781,35.90741325,21140.96
27214190,14.0158,35.3636915,36.7749886,27.336,36.06934005,21141.96
27215190,14.0159,35.0862179,37.1077264,27.5204,36.09697215,21142.96
27216190,14.0156,34.9992933,36.8866072,27.52,35.94295025,21143.96
27217190,14.0156,35.2401558,36.8533546,27.4877,36.0467552,21144.96
27218190,14.0157,35.0695181,37.1032786,27.4742,36.08639835,21145.96
27219190,14.0158,35.0487504,36.8194666,27.4723,35.9341085,21146.96
27220190,14.0157,35.0592413,37.1750788,27.4277,36.11716005,21147.96
27221190,14.0156,35.1211162,36.7699054,27.4676,35.9455108,21148.96
27222190,14.0158,35.242725,36.7292398,27.5223,35.9859824,21149.96
27223190,14.0158,34.9990792,36.8556844,27.4809,35.9273818,21150.96
27224190,14.0156,35.3943078,36.679255,27.4855,36.0367814,21151.96
27225190,14.0158,35.122829,36.9088462,27.4046,36.0158376,21152.96
27226190,14.0157,35.0847192,36.8715694,27.4604,35.9781443,21153.96
27227190,14.0158,35.065022,36.8758054,27.428,35.9704137,21154.96
27228190,14.0158,35.0596695,36.7317814,27.4384,35.89572545,21155.96
27229190,14.0158,35.1739989,36.7434304,27.4452,35.95871465,21156.96
27230190,14.0158,35.3542711,36.6820084,27.4579,36.01813975,21157.96
27231190,14.0158,34.8988804,36.7230976,27.4793,35.810989,21158.96
27232190,14.0158,35.0010061,36.658075,27.4263,35.82954055,21159.96
27233190,14.0157,35.1757117,36.6498148,27.4796,35.91276325,21160.96
27234190,14.0157,34.9543323,36.7319932,27.4562,35.84316275,21161.96
27235190,14.0157,35.0568862,36.6339298,27.4611,35.845408,21162.96
27236190,14.0157,34.8802537,36.7118722,27.4636,35.79606295,21163.96
27237190,14.0156,34.8714756,36.6504502,27.4561,35.7609629,21164.96
27238190,14.0159,34.8948125,36.7050946,27.3779,35.79995355,21165.96
27239190,14.0158,35.1119099,36.859285,27.4062,35.98559745,21166.96
27240190,14.0158,34.9648232,36.6932338,27.4325,35.8290285,21167.96
27241190,14.0157,35.1048446,36.6193156,27.451,35.8620801,21168.96
27242190,14.0157,35.2365161,36.4498756,27.4027,35.84319585,21169.96
27243190,14.0157,34.9440555,36.71632,27.3995,35.83018775,21170.96
27244190,14.0157,34.9736013,36.5623414,27.3603,35.76797135,21171.96
27245190,14.0158,35.0237007,37.0369852,27.4153,36.03034295,21172.96
27246190,14.0158,35.2232419,36.4316608,27.3937,35.82745135,21173.96
27247190,14.0158,35.2395135,36.5697544,27.4804,35.90463395,21174.96
27248190,14.0157,34.833794,36.62101,27.4277,35.727402,21175.96
27249190,14.0158,35.1945525,36.7112368,27.4313,35.95289465,21176.96
27250190,14.0157,34.8220185,36.6652762,27.4678,35.74364735,21177.96
27251190,14.0157,35.0615964,36.5799208,27.3637,35.8207586,21178.96
27252190,14.0159,35.1074138,36.5708134,27.438,35.8391136,21179.96
27253190,14.0159,34.9566874,36.7807072,27.4448,35.8686973,21180.96
27254190,14.0159,34.9207186,36.5386198,27.4001,35.7296692,21181.96
27255190,14.0159,35.176354,36.66337,27.4542,35.919862,21182.96
27256190,14.0159,35.2437955,36.635836,27.4275,35.93981575,21183.96
27257190,14.0158,35.2437955,36.635836,27.4275,35.93981575,21184.96
27258190,14.0158,34.93228,36.6318118,27.3967,35.7820459,21185.96
27259190,14.0158,35.1510902,36.7040356,27.4085,35.9275629,21186.96
27260190,14.0157,34.9134392,36.613597,27.4533,35.7635181,21187.96
27261190,14.0159,35.0802231,36.6396484,27.4012,35.85993575,21188.96
27262190,14.0157,34.8699769,36.6563806,27.4245,35.76317875,21189.96
27263190,14.0158,35.0245571,36.641131,27.4445,35.83284405,21190.96
27264190,14.0157,35.0517478,36.659134,27.4547,35.8554409,21191.96
27265190,14.0157,34.7522219,36.7728706,27.4602,35.76254625,21192.96
27266190,14.0159,34.7582167,36.6481204,27.4166,35.70316855,21193.96
27267190,14.0157,35.16779,36.6652762,27.4579,35.9165331,21194.96
27268190,14.0157,34.7999662,36.6097846,27.443,35.7048754,21195.96
27269190,14.0157,34.9569015,36.5792854,27.3537,35.76809345,21196.96
27270190,14.0158,34.9404158,36.6438844,27.4356,35.7921501,21197.96
27271190,14.0159,34.9339928,36.7411006,27.4423,35.8375467,21198.96
27272190,14.0158,34.9742436,36.6826438,27.4507,35.8284437,21199.96
27273190,14.0157,34.9838781,36.6277876,27.4403,35.80583285,21200.96
27274190,14.0157,35.1960512,36.5989828,27.3852,35.897517,21201.96
27275190,14.0159,34.7796267,36.5602234,27.4058,35.66992505,21202.96
27275370,14.0158,34.7796267,36.5602234,27.4058,35.66992505,21203.14
27275470,41.9823,34.7796267,36.5602234,27.4058,35.66992505,21203.24
27276370,41.9837,35.1620093,36.5350192,27.5336,35.84851425,21204.14
27277370,41.9839,35.1189752,36.6476968,27.4161,35.883336,21205.14
27278370,41.984,35.1181188,36.9634906,27.4348,36.0408047,21206.14
27279370,41.9838,34.9543323,36.6673942,27.4642,35.81086325,21207.14
27280370,41.9838,34.8841075,36.7582564,27.4583,35.82118195,21208.14
27281370,41.984,35.1221867,36.7552912,27.4914,35.93873895,21209.14
27282370,41.9839,34.857345,36.6324472,27.4802,35.7448961,21210.14
27283370,41.984,34.9924421,36.5905108,27.4073,35.79147645,21211.14
27284370,41.9839,34.9020919,36.7508434,27.4764,35.82646765,21212.14
27285370,41.984,35.0318365,36.834928,27.5024,35.93338225,21213.14
27286370,41.984,35.1384583,36.7266982,27.4872,35.93257825,21214.14
27287370,41.9839,35.0750847,36.9300262,27.4592,36.00255545,21215.14
27288370,41.9839,35.1919833,37.04461,27.4219,36.11829665,21216.14
27289370,41.9839,35.1962653,37.0047916,27.4403,36.10052845,21217.14
27290370,41.9838,35.2849027,36.877288,27.4704,36.08109535,21218.14
27291370,41.9839,35.3431379,36.9088462,27.4427,36.12599205,21219.14
27292370,41.9839,35.4270651,37.0916296,27.4519,36.25934735,21220.14
27293370,41.9839,35.4163601,37.056259,27.4504,36.23630955,21221.14
27294370,41.9839,35.4174306,36.9935662,27.4839,36.2054984,21222.14
27295370,41.984,35.4698851,37.0242772,27.4019,36.24708115,21223.14
27296370,41.984,35.53176,37.0683316,27.4724,36.3000458,21224.14
27297370,41.984,35.5655878,36.9770458,27.4786,36.2713168,21225.14
27298370,41.9841,35.5116346,37.2227338,27.4083,36.3671842,21226.14
27299370,41.984,35.5390394,37.2780136,27.4681,36.4085265,21227.14
27300370,41.9839,35.7205962,37.3851844,27.416,36.5528903,21228.14
27301370,41.9839,35.8826699,37.3233388,27.4783,36.60300435,21229.14
27302370,41.9839,35.718027,37.4849422,27.5067,36.6014846,21230.14
27303370,41.9839,35.7899646,37.3701466,27.4502,36.5800556,21231.14
27304370,41.9839,35.6919068,37.5887242,27.4152,36.6403155,21232.14
27305370,41.9839,35.7028259,37.647181,27.4556,36.67500345,21233.14
27306370,41.984,35.7477869,37.311478,27.5115,36.52963245,21234.14
27307370,41.9839,35.878602,37.3561678,27.4829,36.6173849,21235.14
27308370,41.9839,35.7670559,37.53175,27.4025,36.64940295,21236.14
27309370,41.9839,35.6482304,37.7825212,27.4702,36.7153758,21237.14
27310370,41.9839,35.7092489,37.4538076,27.4943,36.58152825,21238.14
27311370,41.9838,35.7754058,37.7518102,27.4554,36.763608,21239.14
27312370,41.9839,36.2624833,37.7147452,27.475,36.98861425,21240.14
27313370,41.9839,35.8901634,37.4483008,27.4386,36.6692321,21241.14
27314370,41.9839,36.0244041,37.4535958,27.4986,36.73899995,21242.14
27315370,41.9839,36.3853767,37.7030962,27.4143,37.04423645,21243.14
27316370,41.9839,35.9762316,37.5340798,27.5099,36.7551557,21244.14
27317370,41.9839,36.163355,37.5321736,27.4839,36.8477643,21245.14
27318370,41.9839,36.0667959,37.6473928,27.4184,36.85709435,21246.14
27319370,41.9839,36.1383053,37.6348966,27.4954,36.88660095,21247.14
27320370,41.9839,36.049882,37.7238526,27.4095,36.8868673,21248.14
27321370,41.9839,36.3461964,37.8710536,27.4588,37.108625,21249.14
27322370,41.984,36.1956841,37.80709,27.4231,37.00138705,21250.14
27323370,41.9839,36.2155954,37.6861522,27.4893,36.9508738,21251.14
27324370,41.9838,36.4363325,37.7590114,27.4366,37.09767195,21252.14
27325370,41.984,36.204034,37.9515376,27.4262,37.0777858,21253.14
27326370,41.9839,36.1115428,37.7950174,27.4264,36.9532801,21254.14
27327370,41.9838,36.133381,37.9720822,27.4212,37.0527316,21255.14
27328370,41.9839,36.2609846,38.0025814,27.4184,37.131783,21256.14
27329370,41.9839,36.3294966,37.819798,27.4165,37.0746473,21257.14
27330370,41.9839,36.1239606,37.8450022,27.4658,36.9844814,21258.14
27331370,41.9839,36.1963264,37.9424302,27.4708,37.0693783,21259.14
27332370,41.9839,36.3699615,38.0731108,27.4691,37.22153615,21260.14
27333370,41.9839,36.4217737,37.833565,27.5048,37.12766935,21261.14
27334370,41.984,36.2796113,38.010418,27.4565,37.14501465,21262.14
27335370,41.9839,36.2963111,38.2175584,27.4246,37.25693475,21263.14
27336370,41.984,36.2997367,37.9784362,27.4892,37.13908645,21264.14
27337370,41.9839,36.3913715,37.9197676,27.4532,37.15556955,21265.14
27338370,41.9839,36.3628962,38.0470594,27.4595,37.2049778,21266.14
27339370,41.9838,36.4406145,38.1006448,27.4427,37.27062965,21267.14
27340370,41.9839,36.6148919,37.9996162,27.3887,37.30725405,21268.14
27341370,41.9839,36.4386876,38.086666,27.443,37.2626768,21269.14
27342370,41.9839,36.5159777,38.1732922,27.4442,37.34463495,21270.14
27343370,41.9839,36.7677593,38.2029442,27.4354,37.48535175,21271.14
27344370,41.984,36.8097229,38.25187,27.4464,37.53079645,21272.14
27345370,41.984,36.7180881,38.5013704,27.4022,37.60972925,21273.14
27346370,41.984,36.7013883,38.292112,27.4607,37.49675015,21274.14
27347370,41.984,36.7185163,38.3192224,27.4258,37.51886935,21275.14
27347520,41.984,36.7185163,38.3192224,27.4258,37.51886935,21275.29
27347620,14.016,36.7185163,38.3192224,27.4258,37.51886935,21275.39
27348520,14.0133,36.6358737,38.4909922,27.3928,37.56343295,21276.29
27349520,14.0156,36.8274932,38.3221876,27.4542,37.5748404,21277.29
27350520,14.0156,36.5881294,38.6021872,27.4464,37.5951583,21278.29
27351520,14.0157,36.7268662,38.237044,27.3753,37.4819551,21279.29
27352520,14.0158,36.8238535,38.2480576,27.4519,37.53595555,21280.29
27353520,14.0157,36.7347879,38.5178908,27.5546,37.62633935,21281.29
27354520,14.0157,36.7150907,38.422369,27.4188,37.56872985,21282.29
27355520,14.0156,36.7165894,38.1826114,27.4722,37.4496004,21283.29
27356520,14.0156,36.6380147,38.2904176,27.4312,37.46421615,21284.29
27357520,14.0156,36.6949653,38.2628836,27.4622,37.47892445,21285.29
27358520,14.0159,36.6615657,38.2580122,27.45,37.45978895,21286.29
27359520,14.0157,36.6962499,38.2366204,27.4086,37.46643515,21287.29
27360520,14.0158,36.7367148,38.111023,27.4948,37.4238689,21288.29
27361520,14.0158,36.4860037,38.2944418,27.4147,37.39022275,21289.29
27362520,14.0159,36.7469916,38.2387384,27.4988,37.492865,21290.29
27363520,14.0158,36.7791066,38.0508718,27.4318,37.4149892,21291.29
27364520,14.0158,36.7816758,38.0483302,27.4078,37.415003,21292.29
27365520,14.0158,36.3960817,38.2023088,27.3322,37.29919525,21293.29
27366520,14.0159,36.4853614,38.1504178,27.4059,37.3178896,21294.29
27367520,14.0158,36.4239147,38.0809474,27.4233,37.25243105,21295.29
27368520,14.0157,36.390301,38.087725,27.4353,37.239013,21296.29
27369520,14.0159,36.3622539,38.1557128,27.5283,37.25898335,21297.29
27370520,14.0158,36.4311941,38.0650624,27.4161,37.24812825,21298.29
27371520,14.0158,36.3387029,38.0741698,27.4505,37.20643635,21299.29
27372520,14.0158,36.3586142,38.1514768,27.5168,37.2550455,21300.29
27373520,14.0159,36.4440401,37.9782244,27.4652,37.21113225,21301.29
27374520,14.0158,36.0556627,38.004064,27.4508,37.02986335,21302.29
27375520,14.0158,36.2641961,37.8322942,27.4287,37.04824515,21303.29
27376520,14.0158,36.2089583,37.8147148,27.4497,37.01183655,21304.29
27377520,14.0158,36.2260863,38.1394042,27.3878,37.18274525,21305.29
27378520,14.0157,36.2299401,37.8888448,27.4045,37.05939245,21306.29
27379520,14.0157,36.210457,38.0216434,27.4019,37.1160502,21307.29
27380520,14.0158,36.1888329,37.8765604,27.4839,37.03269665,21308.29
27381520,14.0157,36.1348797,37.857922,27.4761,36.99640085,21309.29
27382520,14.0158,36.3202903,37.7770144,27.4292,37.04865235,21310.29
27383520,14.0156,36.1828381,38.0879368,27.4891,37.13538745,21311.29
27384520,14.0157,36.2337939,38.0017342,27.4428,37.11776405,21312.29
27385520,14.0158,36.3459823,37.8835498,27.4304,37.11476605,21313.29
27386520,14.0157,36.2776844,37.6681492,27.4638,36.9729168,21314.29
27387520,14.0157,36.1873342,37.6615834,27.4475,36.9244588,21315.29
27388520,14.0157,36.0034223,37.9047298,27.4208,36.95407605,21316.29
27389520,14.0157,35.992075,37.6215532,27.4664,36.8068141,21317.29
27390520,14.0159,36.1156107,37.6734442,27.398,36.89452745,21318.29
27391520,14.0158,36.1834804,37.6823398,27.4687,36.9329101,21319.29
27392520,14.0158,36.2153813,37.509511,27.4226,36.86244615,21320.29
27393520,14.0157,36.0828534,37.7312656,27.4959,36.9070595,21321.29
27394520,14.0159,36.2965252,37.5679678,27.3949,36.9322465,21322.29
27395520,14.0157,36.0254746,37.4815534,27.4196,36.753514,21323.29
27396520,14.0159,36.311084,37.548694,27.5063,36.929889,21324.29
27397520,14.0158,36.141945,37.5800404,27.4246,36.8609927,21325.29
27398520,14.0159,36.0680805,37.5808876,27.4234,36.82448405,21326.29
27399520,14.0159,35.9563203,37.556107,27.3958,36.75621365,21327.29
27400520,14.0157,35.9927173,37.638709,27.3273,36.81571315,21328.29
27401520,14.0157,35.9023671,37.6370146,27.4126,36.76969085,21329.29
27402520,14.0157,35.7617034,37.6645486,27.3809,36.713126,21330.29
27403520,14.0158,35.7103194,37.570933,27.4494,36.6406262,21331.29
27404520,14.0158,35.7961735,37.4686336,27.438,36.63240355,21332.29
27405520,14.0158,35.7390088,37.6056682,27.4358,36.6723385,21333.29
27406520,14.0159,35.6818441,37.5563188,27.3788,36.61908145,21334.29
27407520,14.0158,35.6886953,37.4499952,27.4003,36.56934525,21335.29
